20,4.519084,-4.366412,-3.511450
40,4.320611,-4.809160,-3.587786
60,4.641221,-4.320611,-3.312977
80,4.412214,-4.290076,-3.083969
100,4.183206,-4.473282,-3.206107
120,4.396947,-4.412214,-3.251908
140,4.274809,-4.259542,-3.908397
160,4.274809,-4.458015,-3.160305
180,4.381679,-4.625954,-3.389313
200,4.167939,-4.412214,-3.419847
220,4.213740,-4.946565,-3.312977
240,4.213740,-4.656489,-3.297710
260,4.625954,-4.717557,-3.679389
280,4.167939,-4.427481,-3.083969
300,4.366412,-5.175573,-3.206107
320,4.717557,-4.396947,-3.404580
340,4.167939,-4.671756,-3.419847
360,4.366412,-4.595420,-3.526718
380,4.305344,-4.442748,-3.435115
400,4.122137,-4.412214,-3.175573
420,4.412214,-4.366412,-3.129771
440,3.893130,-4.564885,-3.358779
460,4.259542,-4.824427,-3.053435
480,3.847328,-4.458015,-3.267176
500,4.305344,-4.381679,-3.236641
520,4.580153,-4.732824,-3.557252
540,4.259542,-4.381679,-3.526718
560,4.274809,-4.488550,-3.297710
580,4.442748,-4.534351,-3.526718
600,4.534351,-4.412214,-3.480916
620,4.488550,-4.412214,-3.236641
640,4.305344,-4.488550,-3.618321
660,4.366412,-4.641221,-3.450382
680,4.305344,-4.610687,-3.221374
700,4.488550,-4.748092,-3.343511
720,4.305344,-4.763359,-3.374046
740,4.305344,-4.732824,-3.297710
760,4.442748,-4.274809,-3.083969
780,4.534351,-4.824427,-3.374046
800,4.458015,-4.320611,-3.374046
820,4.259542,-4.412214,-3.282443
840,5.007634,-4.549618,-3.419847
860,4.106870,-4.595420,-3.251908
880,4.549618,-4.809160,-3.083969
900,4.045802,-4.580153,-3.267176
920,4.152672,-4.442748,-3.465649
940,4.000000,-4.595420,-3.267176
960,4.503817,-4.259542,-3.358779
980,4.610687,-4.656489,-3.099237
1000,4.442748,-4.519084,-3.297710
1020,4.488550,-4.442748,-3.374046
1040,4.152672,-4.458015,-3.343511
1060,4.427481,-4.595420,-2.992366
1080,4.061069,-4.381679,-3.541985
1100,4.687023,-4.671756,-3.358779
1120,4.137405,-4.503817,-3.664122
1140,4.290076,-4.412214,-3.312977
1160,4.137405,-4.290076,-3.404580
1180,4.244275,-4.427481,-3.435115
1200,4.305344,-4.244275,-3.603053
1220,4.488550,-4.427481,-3.221374
1240,4.122137,-5.038168,-3.297710
1260,4.137405,-4.335878,-3.038168
1280,4.000000,-4.458015,-3.038168
1300,4.244275,-4.503817,-3.206107
1320,4.549618,-4.610687,-3.404580
1340,4.122137,-4.748092,-3.206107
